GeoBg2010,_NAME_,_LABEL_,death_age_group_3,death_age_group_4,death_age_group_1,death_age_group_2,_TYPE_,_FREQ_,Births_total,agegroup_1,agegroup_2,agegroup_3,agegroup_4,Births_low_wt,Births_prenat_adeq,Births_prenat_inad,Births_preterm
"DC Tract 76.01, block group 2",Deaths_total,Total deaths,5,6,,,0,11,11,0,0,1,1,0,1,0,0
"DC Tract 76.01, block group 2",Deaths_total,Total deaths,5,6,,,0,11,11,0,0,11,0,0,U,U,0
"DC Tract 76.01, block group 2",Deaths_total,Total deaths,5,6,,,0,11,11,0,0,0,1,0,0,0,0
"DC Tract 76.01, block group 2",Deaths_total,Total deaths,5,6,,,0,11,11,0,0,0,1,0,0,0,0
"DC Tract 76.01, block group 2",Deaths_total,Total deaths,5,6,,,0,11,11,0,0,2,0,0,0,0,0
"DC Tract 76.01, block group 2",Deaths_total,Total deaths,5,6,,,0,11,11,0,0,3,0,0,0,0,0
"DC Tract 76.01, block group 2",Deaths_total,Total deaths,5,6,,,0,11,11,0,0,0,0,0,0,0,0
"DC Tract 76.01, block group 3",Deaths_total,Total deaths,10,15,1,,0,24,24,0,0,3,3,1,1,0,1
"DC Tract 76.01, block group 3",Deaths_total,Total deaths,10,15,1,,0,24,24,0,1,6,0,1,1,0,1
"DC Tract 76.01, block group 3",Deaths_total,Total deaths,10,15,1,,0,24,24,0,0,1,0,1,1,0,1
"DC Tract 76.01, block group 3",Deaths_total,Total deaths,10,15,1,,0,24,24,0,0,8,1,0,0,0,0
"DC Tract 76.01, block group 3",Deaths_total,Total deaths,10,15,1,,0,24,24,0,0,0,0,0,1,0,0
"DC Tract 76.01, block group 3",Deaths_total,Total deaths,10,15,1,,0,24,24,0,0,0,0,0,1,0,0
"DC Tract 76.01, block group 3",Deaths_total,Total deaths,10,15,1,,0,24,24,0,0,1,1,0,0,0,0
"DC Tract 76.01, block group 3",Deaths_total,Total deaths,10,15,1,,0,24,24,0,0,0,0,0,1,0,0
"DC Tract 76.01, block group 3",Deaths_total,Total deaths,10,15,1,,0,24,24,0,0,0,0,0,1,0,0
"DC Tract 76.01, block group 3",Deaths_total,Total deaths,10,15,1,,0,24,24,0,0,7,0,0,1,0,0
"DC Tract 76.01, block group 3",Deaths_total,Total deaths,10,15,1,,0,24,24,2,0,2,0,0,0,0,0
"DC Tract 76.01, block group 3",Deaths_total,Total deaths,10,15,1,,0,24,24,0,0,3,0,0,0,1,0
"DC Tract 76.01, block group 3",Deaths_total,Total deaths,10,15,1,,0,24,24,0,0,8,18,0,0,1,0
"DC Tract 76.01, block group 3",Deaths_total,Total deaths,10,15,1,,0,24,24,0,0,0,0,0,0,0,0
"DC Tract 76.01, block group 3",Deaths_total,Total deaths,10,15,1,,0,24,24,0,0,0,0,1,0,0,1
"DC Tract 76.01, block group 3",Deaths_total,Total deaths,10,15,1,,0,24,24,0,0,0,0,1,0,0,0
"DC Tract 76.01, block group 3",Deaths_total,Total deaths,10,15,1,,0,24,24,0,0,0,0,0,1,0,0
"DC Tract 76.01, block group 3",Deaths_total,Total deaths,10,15,1,,0,24,24,0,0,0,0,0,0,0,0
"DC Tract 76.01, block group 3",Deaths_total,Total deaths,10,15,1,,0,24,24,0,0,0,0,0,1,0,0
"DC Tract 76.01, block group 3",Deaths_total,Total deaths,10,15,1,,0,24,24,0,0,0,0,0,1,0,0
"DC Tract 76.01, block group 3",Deaths_total,Total deaths,10,15,1,,0,24,24,0,0,0,0,0,1,0,0
"DC Tract 76.01, block group 3",Deaths_total,Total deaths,10,15,1,,0,24,24,0,0,0,0,0,0,0,0
"DC Tract 76.01, block group 3",Deaths_total,Total deaths,10,15,1,,0,24,24,0,0,0,0,1,U,U,0
"DC Tract 76.01, block group 3",Deaths_total,Total deaths,10,15,1,,0,24,24,0,0,0,0,0,1,0,0
"DC Tract 76.01, block group 4",Deaths_total,Total deaths,7,7,1,,0,30,30,0,0,1,0,0,0,0,0
"DC Tract 76.01, block group 4",Deaths_total,Total deaths,7,7,1,,0,30,30,0,0,0,0,0,1,0,0
"DC Tract 76.01, block group 4",Deaths_total,Total deaths,7,7,1,,0,30,30,0,0,1,0,0,1,0,0
"DC Tract 76.01, block group 4",Deaths_total,Total deaths,7,7,1,,0,30,30,0,0,0,0,0,0,1,0
"DC Tract 76.01, block group 4",Deaths_total,Total deaths,7,7,1,,0,30,30,0,0,0,0,0,0,0,0
"DC Tract 76.01, block group 4",Deaths_total,Total deaths,7,7,1,,0,30,30,0,0,0,0,0,1,0,0
"DC Tract 76.01, block group 4",Deaths_total,Total deaths,7,7,1,,0,30,30,0,0,0,0,0,0,0,0
"DC Tract 76.01, block group 4",Deaths_total,Total deaths,7,7,1,,0,30,30,0,0,1,1,1,U,U,1
"DC Tract 76.01, block group 4",Deaths_total,Total deaths,7,7,1,,0,30,30,0,0,0,0,0,0,0,0
"DC Tract 76.01, block group 4",Deaths_total,Total deaths,7,7,1,,0,30,30,0,0,0,0,0,0,0,0
"DC Tract 76.01, block group 4",Deaths_total,Total deaths,7,7,1,,0,30,30,0,0,0,0,0,0,0,1
"DC Tract 76.01, block group 4",Deaths_total,Total deaths,7,7,1,,0,30,30,0,0,0,0,0,0,1,1
"DC Tract 76.01, block group 4",Deaths_total,Total deaths,7,7,1,,0,30,30,0,0,0,0,0,1,0,0
"DC Tract 76.01, block group 4",Deaths_total,Total deaths,7,7,1,,0,30,30,0,0,0,0,0,1,0,0
"DC Tract 76.01, block group 4",Deaths_total,Total deaths,7,7,1,,0,30,30,0,0,0,0,1,1,0,0
